image,cve_id,package_name,installed_version,fixed_version,severity,detected_by,title
vulhub/couchdb:3.2.1,CVE-2023-4622,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: use after free in unix_stream_sendpage
vulhub/couchdb:3.2.1,CVE-2023-4623,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: net/sched: sch_hfsc UAF
vulhub/couchdb:3.2.1,CVE-2023-46813,linux-libc-dev,5.10.149-2,5.10.205-2,HIGH,trivy,kernel: SEV-ES local priv escalation
vulhub/couchdb:3.2.1,CVE-2023-46838,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,Transmit requests in Xen's virtual network protocol can consist of mul ...
vulhub/couchdb:3.2.1,CVE-2023-4921,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: use-after-free in sch_qfq network scheduler
vulhub/couchdb:3.2.1,CVE-2023-51042,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: use-after-free in amdgpu_cs_wait_all_fences in drivers/gpu/drm/amd/amdgpu/amdgpu_cs.c
vulhub/couchdb:3.2.1,CVE-2023-51043,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: use-after-free during a race condition between a nonblocking atomic commit and a driver unload in drivers/gpu/drm/drm_atomic.c
vulhub/couchdb:3.2.1,CVE-2023-51779,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: bluetooth: bt_sock_ioctl race condition leads to use-after-free in bt_sock_recvmsg
vulhub/couchdb:3.2.1,CVE-2023-5178,linux-libc-dev,5.10.149-2,5.10.205-2,HIGH,trivy,kernel: use after free in nvmet_tcp_free_crypto in NVMe
vulhub/couchdb:3.2.1,CVE-2023-51780,linux-libc-dev,5.10.149-2,5.10.205-2,HIGH,trivy,kernel: use-after-free in net/atm/ioctl.c
vulhub/couchdb:3.2.1,CVE-2023-51781,linux-libc-dev,5.10.149-2,5.10.205-2,HIGH,trivy,kernel: use-after-free in net/appletalk/ddp.c
vulhub/couchdb:3.2.1,CVE-2023-51782,linux-libc-dev,5.10.149-2,5.10.205-2,HIGH,trivy,An issue was discovered in the Linux kernel before 6.6.8. rose_ioctl i ...
vulhub/couchdb:3.2.1,CVE-2023-52340,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: ICMPv6 “Packet Too Big” packets force a DoS of the Linux kernel by forcing 100% CPU
vulhub/couchdb:3.2.1,CVE-2023-52434,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: smb: client: fix potential OOBs in smb2_parse_contexts()
vulhub/couchdb:3.2.1,CVE-2023-52436,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: f2fs: explicitly null-terminate the xattr list
vulhub/couchdb:3.2.1,CVE-2023-52438,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: binder: fix use-after-free in shinker's callback
vulhub/couchdb:3.2.1,CVE-2023-52439,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: uio: Fix use-after-free in uio_open
vulhub/couchdb:3.2.1,CVE-2023-52444,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,"In the Linux kernel, the following vulnerability has been resolved:  f ..."
vulhub/couchdb:3.2.1,CVE-2023-52445,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: pvrusb2: fix use after free on context disconnection
vulhub/couchdb:3.2.1,CVE-2023-52451,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: powerpc: Fix access beyond end of drmem array
vulhub/couchdb:3.2.1,CVE-2023-52452,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: bpf: Fix accesses to uninit stack slots
vulhub/couchdb:3.2.1,CVE-2023-52457,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,"In the Linux kernel, the following vulnerability has been resolved:  s ..."
vulhub/couchdb:3.2.1,CVE-2023-52464,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: EDAC/thunderx: Incorrect buffer size in drivers/edac/thunderx_edac.c
vulhub/couchdb:3.2.1,CVE-2023-52469,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: use-after-free in kv_parse_power_table
vulhub/couchdb:3.2.1,CVE-2023-52474,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: non-PAGE_SIZE-end multi-iovec user SDMA requests
vulhub/couchdb:3.2.1,CVE-2023-52475,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: use-after-free in powermate_config_complete
vulhub/couchdb:3.2.1,CVE-2023-52482,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: x86/srso: Add SRSO mitigation for Hygon processors
vulhub/couchdb:3.2.1,CVE-2023-52491,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: media: mtk-jpeg: Fix use after free bug due to error path handling in mtk_jpeg_dec_device_run
vulhub/couchdb:3.2.1,CVE-2023-52494,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: bus: mhi: host: Add alignment check for event ring read pointer
vulhub/couchdb:3.2.1,CVE-2023-52501,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,"kernel: ring-buffer: Do not attempt to read past ""commit"""
vulhub/couchdb:3.2.1,CVE-2023-52502,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: net: nfc: fix races in nfc_llcp_sock_get() and nfc_llcp_sock_get_sn()
vulhub/couchdb:3.2.1,CVE-2023-52503,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: tee: amdtee: fix use-after-free vulnerability in amdtee_close_session
vulhub/couchdb:3.2.1,CVE-2023-52504,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: x86/alternatives: Disable KASAN in apply_alternatives()
vulhub/couchdb:3.2.1,CVE-2023-52507,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: nfc: nci: assert requested protocol is valid
vulhub/couchdb:3.2.1,CVE-2023-52509,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: ravb: Fix use-after-free issue in ravb_tx_timeout_work()
vulhub/couchdb:3.2.1,CVE-2023-52510,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: ieee802154: ca8210: Fix a potential UAF in ca8210_probe
vulhub/couchdb:3.2.1,CVE-2023-52515,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: RDMA/srp: Do not call scsi_done() from srp_abort()
vulhub/couchdb:3.2.1,CVE-2023-52517,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: spi: sun6i: fix race between DMA RX transfer completion and RX FIFO drain
vulhub/couchdb:3.2.1,CVE-2023-52524,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: net: nfc: llcp: Add lock when modifying device list
vulhub/couchdb:3.2.1,CVE-2023-52525,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: wifi: mwifiex: Fix oob check condition in mwifiex_process_rx_packet
vulhub/couchdb:3.2.1,CVE-2023-52530,linux-libc-dev,5.10.149-2,5.10.234-1,HIGH,trivy,kernel: wifi: mac80211: fix potential key use-after-free
vulhub/couchdb:3.2.1,CVE-2023-52531,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: wifi: iwlwifi: mvm: Fix a memory corruption issue
vulhub/couchdb:3.2.1,CVE-2023-52572,linux-libc-dev,5.10.149-2,5.10.237-1,HIGH,trivy,kernel: cifs: use-after-free in cifs_demultiplex_thread()
vulhub/couchdb:3.2.1,CVE-2023-52578,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: net: bridge: data races indata-races in br_handle_frame_finish()
vulhub/couchdb:3.2.1,CVE-2023-52586,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: drm/msm/dpu: Add mutex lock in control vblank irq
vulhub/couchdb:3.2.1,CVE-2023-52588,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: f2fs: fix to tag gcing flag on page during block migration
vulhub/couchdb:3.2.1,CVE-2023-52594,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: wifi: ath9k: Fix potential array-index-out-of-bounds read in ath9k_htc_txstatus()
vulhub/couchdb:3.2.1,CVE-2023-52598,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: s390/ptrace: handle setting of fpc register correctly
vulhub/couchdb:3.2.1,CVE-2023-52599,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: jfs: fix array-index-out-of-bounds in diNewExt
vulhub/couchdb:3.2.1,CVE-2023-52600,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: jfs: fix uaf in jfs_evict_inode
vulhub/couchdb:3.2.1,CVE-2023-52603,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: UBSAN: array-index-out-of-bounds in dtSplitRoot
vulhub/couchdb:3.2.1,CVE-2023-52604,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: FS:JFS:UBSAN: array-index-out-of-bounds in dbAdjTree
vulhub/couchdb:3.2.1,CVE-2023-52612,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: crypto: scomp - fix req-&gt;dst buffer overflow
vulhub/couchdb:3.2.1,CVE-2023-52614,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: PM / devfreq: Fix buffer overflow in trans_stat_show
vulhub/couchdb:3.2.1,CVE-2023-52621,linux-libc-dev,5.10.149-2,5.10.237-1,HIGH,trivy,kernel: bpf: Check rcu_read_lock_trace_held() before calling bpf map helpers
vulhub/couchdb:3.2.1,CVE-2023-52624,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: drm/amd/display: Wake DMCUB before executing GPINT commands
vulhub/couchdb:3.2.1,CVE-2023-52628,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: netfilter: nftables: exthdr: fix 4-byte stack OOB write
vulhub/couchdb:3.2.1,CVE-2023-52637,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: can: j1939: Fix UAF in j1939_sk_match_filter during setsockopt(SO_J1939_FILTER)
vulhub/couchdb:3.2.1,CVE-2023-52642,linux-libc-dev,5.10.149-2,5.10.216-1,HIGH,trivy,kernel: media: rc: bpf attach/detach requires write permission
vulhub/couchdb:3.2.1,CVE-2023-52664,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: net: atlantic: eliminate double free in error handling logic
vulhub/couchdb:3.2.1,CVE-2023-52679,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: of: Fix double free in of_parse_phandle_with_args_map
vulhub/couchdb:3.2.1,CVE-2023-52682,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: f2fs: fix to wait on block writeback for post_read case
vulhub/couchdb:3.2.1,CVE-2023-52691,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: drm/amd/pm: fix a double-free in si_dpm_init
vulhub/couchdb:3.2.1,CVE-2023-52707,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: sched/psi: Fix use-after-free in ep_remove_wait_queue()
vulhub/couchdb:3.2.1,CVE-2023-52741,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: cifs: Fix use-after-free in rdata-&gt;read_into_pages()
vulhub/couchdb:3.2.1,CVE-2023-52748,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: f2fs: avoid format-overflow warning
vulhub/couchdb:3.2.1,CVE-2023-52751,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: smb: client: fix use-after-free in smb2_query_info_compound()
vulhub/couchdb:3.2.1,CVE-2023-52752,linux-libc-dev,5.10.149-2,5.10.237-1,HIGH,trivy,kernel: smb: client: fix use-after-free bug in cifs_debug_data_proc_show()
vulhub/couchdb:3.2.1,CVE-2023-52757,linux-libc-dev,5.10.149-2,5.10.237-1,HIGH,trivy,kernel: smb: client: fix potential deadlock when releasing mids
vulhub/couchdb:3.2.1,CVE-2023-52764,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: media: gspca: cpia1: shift-out-of-bounds in set_flicker
vulhub/couchdb:3.2.1,CVE-2023-52766,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: i3c: mipi-i3c-hci: Fix out of bounds access in hci_dma_irq_handler
vulhub/couchdb:3.2.1,CVE-2023-52775,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: net/smc: avoid data corruption caused by decline
vulhub/couchdb:3.2.1,CVE-2023-52796,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: ipvlan: add ipvlan_route_v6_outbound() helper
vulhub/couchdb:3.2.1,CVE-2023-52799,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: jfs: fix array-index-out-of-bounds in dbFindLeaf
vulhub/couchdb:3.2.1,CVE-2023-52804,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: fs/jfs: Add validity check for db_maxag and db_agpref
vulhub/couchdb:3.2.1,CVE-2023-52805,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: jfs: fix array-index-out-of-bounds in diAlloc
vulhub/couchdb:3.2.1,CVE-2023-52812,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: drm/amd: check num of link levels when update pcie param
vulhub/couchdb:3.2.1,CVE-2023-52818,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: drm/amd: Fix UBSAN array-index-out-of-bounds for SMU7
vulhub/couchdb:3.2.1,CVE-2023-52835,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: perf/core: Bail out early if the request AUX area is out of bound
vulhub/couchdb:3.2.1,CVE-2023-52836,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: locking/ww_mutex/test: Fix potential workqueue corruption
vulhub/couchdb:3.2.1,CVE-2023-52840,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: Input: synaptics-rmi4 - fix use after free in rmi_unregister_function()
vulhub/couchdb:3.2.1,CVE-2023-52846,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: hsr: Prevent use after free in prp_create_tagged_frame()
vulhub/couchdb:3.2.1,CVE-2023-52854,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: padata: Fix refcnt handling in padata_free_shell()
vulhub/couchdb:3.2.1,CVE-2023-52864,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: platform/x86: wmi: Fix opening of char device
vulhub/couchdb:3.2.1,CVE-2023-52867,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: drm/radeon: possible buffer overflow
vulhub/couchdb:3.2.1,CVE-2023-52868,linux-libc-dev,5.10.149-2,5.10.205-1,HIGH,trivy,kernel: thermal: core: prevent potential string overflow
vulhub/couchdb:3.2.1,CVE-2023-52885,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: SUNRPC: Fix UAF in svc_tcp_listen_data_ready()
vulhub/couchdb:3.2.1,CVE-2023-52906,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: net/sched: act_mpls: Fix warning during failed attribute validation
vulhub/couchdb:3.2.1,CVE-2023-52916,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: media: aspeed: Fix memory overwrite if timing is 1600x900
vulhub/couchdb:3.2.1,CVE-2023-52922,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: can: bcm: Fix UAF in bcm_proc_show()
vulhub/couchdb:3.2.1,CVE-2023-52930,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: drm/i915: Fix potential bit_17 double-free
vulhub/couchdb:3.2.1,CVE-2023-52935,linux-libc-dev,5.10.149-2,5.10.244-1,HIGH,trivy,kernel: mm/khugepaged: fix ->anon_vma race
vulhub/couchdb:3.2.1,CVE-2023-52974,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: scsi: iscsi_tcp: Fix UAF during login when accessing the shost ipaddress
vulhub/couchdb:3.2.1,CVE-2023-52983,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,"kernel: block, bfq: fix uaf for bfqq in bic_set_bfqq()"
vulhub/couchdb:3.2.1,CVE-2023-52988,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: ALSA: hda/via: Avoid potential array out-of-bound in add_secret_dac_path()
vulhub/couchdb:3.2.1,CVE-2023-52999,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: net: fix UaF in netns ops registration error path
vulhub/couchdb:3.2.1,CVE-2023-53000,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: netlink: prevent potential spectre v1 gadgets
vulhub/couchdb:3.2.1,CVE-2023-53003,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: EDAC/qcom: Do not pass llcc_driv_data as edac_device_ctl_info's pvt_info
vulhub/couchdb:3.2.1,CVE-2023-53019,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: net: mdio: validate parameter addr in mdiobus_get_phy()
vulhub/couchdb:3.2.1,CVE-2023-53034,linux-libc-dev,5.10.149-2,5.10.237-1,HIGH,trivy,kernel: ntb_hw_switchtec: Fix shift-out-of-bounds in switchtec_ntb_mw_set_trans
vulhub/couchdb:3.2.1,CVE-2023-53047,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: tee: amdtee: fix race condition in amdtee_open_session
vulhub/couchdb:3.2.1,CVE-2023-53125,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: net: usb: smsc75xx: Limit packet length to skb->len
vulhub/couchdb:3.2.1,CVE-2023-53165,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: udf: Fix uninitialized array access for some pathnames
vulhub/couchdb:3.2.1,CVE-2023-53178,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: mm: fix zswap writeback race condition
vulhub/couchdb:3.2.1,CVE-2023-53185,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: wifi: ath9k: don't allow to overwrite ENDPOINT0 attributes
vulhub/couchdb:3.2.1,CVE-2023-53204,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: af_unix: Fix data-races around user->unix_inflight
vulhub/couchdb:3.2.1,CVE-2023-53213,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: wifi: brcmfmac: slab-out-of-bounds read in brcmf_get_assoc_ies()
vulhub/couchdb:3.2.1,CVE-2023-53216,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: arm64: efi: Make efi_rt_lock a raw_spinlock
vulhub/couchdb:3.2.1,CVE-2023-53222,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: jfs: jfs_dmap: Validate db_l2nbperpage while mounting
vulhub/couchdb:3.2.1,CVE-2023-53225,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: spi: imx: Don't skip cleanup in remove's error path
vulhub/couchdb:3.2.1,CVE-2023-53226,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: wifi: mwifiex: Fix OOB and integer underflow when rx packets
vulhub/couchdb:3.2.1,CVE-2023-53229,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: wifi: mac80211: fix invalid drv_sta_pre_rcu_remove calls for non-uploaded sta
vulhub/couchdb:3.2.1,CVE-2023-53254,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: cacheinfo: Fix shared_cpu_map to handle shared caches at different levels
vulhub/couchdb:3.2.1,CVE-2023-53257,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: wifi: mac80211: check S1G action frame size
vulhub/couchdb:3.2.1,CVE-2023-53259,linux-libc-dev,5.10.149-2,5.10.244-1,HIGH,trivy,kernel: VMCI: check context->notify_page after call to get_user_pages_fast() to avoid GPF
vulhub/couchdb:3.2.1,CVE-2023-53295,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: udf: Do not update file length for failed writes to inline files
vulhub/couchdb:3.2.1,CVE-2023-53297,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,"kernel: Bluetooth: L2CAP: fix ""bad unlock balance"" in l2cap_disconnect_rsp"
vulhub/couchdb:3.2.1,CVE-2023-53305,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: Bluetooth: L2CAP: Fix use-after-free
vulhub/couchdb:3.2.1,CVE-2023-53322,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: scsi: qla2xxx: Wait for io return on terminate rport
vulhub/couchdb:3.2.1,CVE-2023-53331,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: pstore/ram: Check start of empty przs during init
vulhub/couchdb:3.2.1,CVE-2023-53354,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,"kernel: skbuff: skb_segment, Call zero copy functions before using skbuff frags"
vulhub/couchdb:3.2.1,CVE-2023-53363,linux-libc-dev,5.10.149-2,5.10.237-1,HIGH,trivy,kernel: PCI: Fix use-after-free in pci_bus_release_domain_nr()
vulhub/couchdb:3.2.1,CVE-2023-53365,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: ip6mr: Fix skb_under_panic in ip6mr_cache_report()
vulhub/couchdb:3.2.1,CVE-2023-53373,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: crypto: seqiv - Handle EBUSY correctly
vulhub/couchdb:3.2.1,CVE-2023-53386,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: Bluetooth: Fix potential use-after-free when clear keys
vulhub/couchdb:3.2.1,CVE-2023-53401,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: mm: kmem: fix a NULL pointer dereference in obj_stock_flush_required()
vulhub/couchdb:3.2.1,CVE-2023-53458,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: media: cx23885: Fix a null-ptr-deref bug in buffer_prepare() and buffer_finish()
vulhub/couchdb:3.2.1,CVE-2023-53480,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: kobject: Add sanity check for kset->kobj.ktype in kset_register()
vulhub/couchdb:3.2.1,CVE-2023-53487,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: powerpc/rtas_flash: allow user copy to flash block cache objects
vulhub/couchdb:3.2.1,CVE-2023-53491,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: start_kernel: Add __no_stack_protector function attribute
vulhub/couchdb:3.2.1,CVE-2023-53494,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: crypto: xts - Handle EBUSY correctly
vulhub/couchdb:3.2.1,CVE-2023-53499,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: virtio_net: Fix error unwinding of XDP initialization
vulhub/couchdb:3.2.1,CVE-2023-53510,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: scsi: ufs: core: Fix handling of lrbp->cmd
vulhub/couchdb:3.2.1,CVE-2023-53513,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: nbd: fix incomplete validation of ioctl arg
vulhub/couchdb:3.2.1,CVE-2023-53519,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: media: v4l2-mem2mem: add lock to protect parameter num_rdy
vulhub/couchdb:3.2.1,CVE-2023-53530,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: scsi: qla2xxx: Use raw_smp_processor_id() instead of smp_processor_id()
vulhub/couchdb:3.2.1,CVE-2023-53536,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: blk-crypto: make blk_crypto_evict_key() more robust
vulhub/couchdb:3.2.1,CVE-2023-53539,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: RDMA/rxe: Fix incomplete state save in rxe_requester
vulhub/couchdb:3.2.1,CVE-2023-53544,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: cpufreq: davinci: Fix clk use after free
vulhub/couchdb:3.2.1,CVE-2023-53581,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: net/mlx5e: Check for NOT_READY flag state after locking
vulhub/couchdb:3.2.1,CVE-2023-53600,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: tunnels: fix kasan splat when generating ipv4 pmtu error
vulhub/couchdb:3.2.1,CVE-2023-53627,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: scsi: hisi_sas: Grab sas_dev lock when traversing the members of sas_dev.list
vulhub/couchdb:3.2.1,CVE-2023-53639,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: wifi: ath6kl: reduce WARN to dev_dbg() in callback
vulhub/couchdb:3.2.1,CVE-2023-53640,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: ASoC: lpass: Fix for KASAN use_after_free out of bounds
vulhub/couchdb:3.2.1,CVE-2023-53648,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: ALSA: ac97: Fix possible NULL dereference in snd_ac97_mixer
vulhub/couchdb:3.2.1,CVE-2023-53673,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: Bluetooth: hci_event: call disconnect callback before deleting conn
vulhub/couchdb:3.2.1,CVE-2023-53675,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: scsi: ses: Fix possible desc_ptr out-of-bounds accesses
vulhub/couchdb:3.2.1,CVE-2023-53679,linux-libc-dev,5.10.149-2,5.10.178-1,HIGH,trivy,kernel: wifi: mt7601u: fix an integer underflow
vulhub/couchdb:3.2.1,CVE-2023-53680,linux-libc-dev,5.10.149-2,5.10.221-1,HIGH,trivy,kernel: NFSD: Avoid calling OPDESC() with ops->opnum == OP_ILLEGAL
vulhub/couchdb:3.2.1,CVE-2023-53705,linux-libc-dev,5.10.149-2,5.10.191-1,HIGH,trivy,kernel: ipv6: Fix out-of-bounds access in ipv6_find_tlv()
vulhub/couchdb:3.2.1,CVE-2023-53721,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: wifi: ath12k: Fix a NULL pointer dereference in ath12k_mac_op_hw_scan()
vulhub/couchdb:3.2.1,CVE-2023-53726,linux-libc-dev,5.10.149-2,5.10.197-1,HIGH,trivy,kernel: arm64: csum: Fix OoB access in IP checksum code for negative lengths
vulhub/couchdb:3.2.1,CVE-2023-53733,linux-libc-dev,5.10.149-2,No fix available,HIGH,trivy,kernel: net: sched: cls_u32: Undo tcf_bind_filter if u32_replace_hw_knode
vulhub/couchdb:3.2.1,CVE-2023-5717,linux-libc-dev,5.10.149-2,5.10.205-2,HIGH,trivy,kernel: A heap out-of-bounds write when function perf_read_group is called and sibling_list is smaller than its child's sibling_list
vulhub/couchdb:3.2.1,CVE-2023-6040,linux-libc-dev,5.10.149-2,5.10.209-1,HIGH,trivy,kernel: netfilter: nf_tables: out-of-bounds access in nf_tables_newtable()
