image,cve_id,package_name,installed_version,fixed_version,severity,detected_by,title
hyperledger/fabric-peer:1.1.0,CVE-2018-1125,libprocps4,2:3.3.10-4ubuntu2.3,2:3.3.10-4ubuntu2.4,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-1125,procps,2:3.3.10-4ubuntu2.3,2:3.3.10-4ubuntu2.4,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-5407,libssl1.0.0,1.0.2g-1ubuntu4.10,1.0.2g-1ubuntu4.14,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-5407,openssl,1.0.2g-1ubuntu4.10,1.0.2g-1ubuntu4.14,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-33560,libgcrypt20,1.6.5-2ubuntu0.3,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-12424,login,1:4.2-3.1ubuntu5.3,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-12424,passwd,1:4.2-3.1ubuntu5.3,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-0215,libssl1.0.0,1.0.2g-1ubuntu4.10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-0215,openssl,1.0.2g-1ubuntu4.10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-23840,libssl1.0.0,1.0.2g-1ubuntu4.10,1.0.2g-1ubuntu4.19,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-23840,openssl,1.0.2g-1ubuntu4.10,1.0.2g-1ubuntu4.19,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-15687,libsystemd0,229-4ubuntu21.1,229-4ubuntu21.8,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-15687,libudev1,229-4ubuntu21.1,229-4ubuntu21.8,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-15687,systemd,229-4ubuntu21.1,229-4ubuntu21.8,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-15687,systemd-sysv,229-4ubuntu21.1,229-4ubuntu21.8,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-1122,libprocps4,2:3.3.10-4ubuntu2.3,2:3.3.10-4ubuntu2.4,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-1122,procps,2:3.3.10-4ubuntu2.3,2:3.3.10-4ubuntu2.4,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-10684,libncurses5,6.0+20160213-1ubuntu1,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-10684,libncursesw5,6.0+20160213-1ubuntu1,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-10684,libtinfo5,6.0+20160213-1ubuntu1,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-10684,ncurses-base,6.0+20160213-1ubuntu1,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-10684,ncurses-bin,6.0+20160213-1ubuntu1,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-6237,libssl1.0.0,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-6237,openssl,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-23218,libc-bin,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-23218,libc6,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-23218,multiarch-support,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-5094,e2fslibs,1.42.13-1ubuntu1,1.42.13-1ubuntu1.1,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-5094,e2fsprogs,1.42.13-1ubuntu1,1.42.13-1ubuntu1.1,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-5094,libcomerr2,1.42.13-1ubuntu1,1.42.13-1ubuntu1.1,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-5094,libss2,1.42.13-1ubuntu1,1.42.13-1ubuntu1.1,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-1126,libprocps4,2:3.3.10-4ubuntu2.3,2:3.3.10-4ubuntu2.4,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-1126,procps,2:3.3.10-4ubuntu2.3,2:3.3.10-4ubuntu2.4,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-4484,libcryptsetup4,2:1.6.6-5ubuntu2.1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-6780,libc-bin,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-6780,libc6,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-6780,multiarch-support,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-3826,gcc-5-base,5.4.0-6ubuntu1~16.04.6,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-3826,gcc-6-base,6.0.1-0ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-3826,libgcc1,1:6.0.1-0ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-3826,libstdc++6,5.4.0-6ubuntu1~16.04.6,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-2526,libsystemd0,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-2526,libudev1,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-2526,systemd,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-2526,systemd-sysv,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-9923,tar,1.28-2.1ubuntu0.1,1.28-2.1ubuntu0.2,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-1751,libc-bin,2.23-0ubuntu10,2.23-0ubuntu11.2,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-1751,libc6,2.23-0ubuntu10,2.23-0ubuntu11.2,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-1751,multiarch-support,2.23-0ubuntu10,2.23-0ubuntu11.2,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-23219,libc-bin,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-23219,libc6,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-23219,multiarch-support,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-19217,libncurses5,6.0+20160213-1ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-19217,libncursesw5,6.0+20160213-1ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-19217,libtinfo5,6.0+20160213-1ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-19217,ncurses-base,6.0+20160213-1ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-19217,ncurses-bin,6.0+20160213-1ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-4304,libssl1.0.0,1.0.2g-1ubuntu4.10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-4304,openssl,1.0.2g-1ubuntu4.10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-0465,libssl1.0.0,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-0465,openssl,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-12133,libc-bin,2.23-0ubuntu10,2.23-0ubuntu11.2,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-12133,libc6,2.23-0ubuntu10,2.23-0ubuntu11.2,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-12133,multiarch-support,2.23-0ubuntu10,2.23-0ubuntu11.2,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-23026,gcc-5-base,5.4.0-6ubuntu1~16.04.6,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-23026,gcc-6-base,6.0.1-0ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-23026,libgcc1,1:6.0.1-0ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-23026,libstdc++6,5.4.0-6ubuntu1~16.04.6,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-3817,libssl1.0.0,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-3817,openssl,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-36770,perl-base,5.22.1-9ubuntu0.2,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-20838,libpcre3,2:8.38-3.1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-4813,libc-bin,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-4813,libc6,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-4813,multiarch-support,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-4160,libssl1.0.0,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-4160,openssl,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-27350,apt,1.2.25,1.2.32ubuntu0.2,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-27350,libapt-pkg5.0,1.2.25,1.2.32ubuntu0.2,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-19211,libncurses5,6.0+20160213-1ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-19211,libncursesw5,6.0+20160213-1ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-19211,libtinfo5,6.0+20160213-1ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-19211,ncurses-base,6.0+20160213-1ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-19211,ncurses-bin,6.0+20160213-1ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-7008,libsystemd0,229-4ubuntu21.1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-7008,libudev1,229-4ubuntu21.1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-7008,systemd,229-4ubuntu21.1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-7008,systemd-sysv,229-4ubuntu21.1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-46195,gcc-5-base,5.4.0-6ubuntu1~16.04.6,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-46195,gcc-6-base,6.0.1-0ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-46195,libgcc1,1:6.0.1-0ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-46195,libstdc++6,5.4.0-6ubuntu1~16.04.6,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-6185,perl-base,5.22.1-9ubuntu0.2,5.22.1-9ubuntu0.3,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-12132,libc-bin,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-12132,libc6,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-12132,multiarch-support,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-25139,libc-bin,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-25139,libc6,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-25139,multiarch-support,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-0495,libgcrypt20,1.6.5-2ubuntu0.3,1.6.5-2ubuntu0.5,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-0495,libssl1.0.0,1.0.2g-1ubuntu4.10,1.0.2g-1ubuntu4.13,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-0495,openssl,1.0.2g-1ubuntu4.10,1.0.2g-1ubuntu4.13,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2009-5155,libc-bin,2.23-0ubuntu10,2.23-0ubuntu11.3,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2009-5155,libc6,2.23-0ubuntu10,2.23-0ubuntu11.3,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2009-5155,multiarch-support,2.23-0ubuntu10,2.23-0ubuntu11.3,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-3326,libc-bin,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-3326,libc6,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-3326,multiarch-support,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2024-0727,libssl1.0.0,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2024-0727,openssl,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-3520,liblz4-1,0.0~r131-2ubuntu2,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-9924,bash,4.3-14ubuntu1.2,4.3-14ubuntu1.4,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-4450,libssl1.0.0,1.0.2g-1ubuntu4.10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2022-4450,openssl,1.0.2g-1ubuntu4.10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31437,libsystemd0,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31437,libudev1,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31437,systemd,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31437,systemd-sysv,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-5011,bsdutils,1:2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-5011,libblkid1,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-5011,libfdisk1,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-5011,libmount1,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-5011,libsmartcols1,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-5011,libuuid1,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-5011,mount,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-5011,util-linux,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-6454,libsystemd0,229-4ubuntu21.1,229-4ubuntu21.16,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-6454,libudev1,229-4ubuntu21.1,229-4ubuntu21.16,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-6454,systemd,229-4ubuntu21.1,229-4ubuntu21.16,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-6454,systemd-sysv,229-4ubuntu21.1,229-4ubuntu21.16,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-33910,libsystemd0,229-4ubuntu21.1,No fix available,HIGH,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-33910,libudev1,229-4ubuntu21.1,No fix available,HIGH,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-33910,systemd,229-4ubuntu21.1,No fix available,HIGH,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-33910,systemd-sysv,229-4ubuntu21.1,No fix available,HIGH,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-31879,wget,1.17.1-1ubuntu1.3,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-10685,libncurses5,6.0+20160213-1ubuntu1,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-10685,libncursesw5,6.0+20160213-1ubuntu1,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-10685,libtinfo5,6.0+20160213-1ubuntu1,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-10685,ncurses-base,6.0+20160213-1ubuntu1,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-10685,ncurses-bin,6.0+20160213-1ubuntu1,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-1752,libc-bin,2.23-0ubuntu10,2.23-0ubuntu11.2,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-1752,libc6,2.23-0ubuntu10,2.23-0ubuntu11.2,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-1752,multiarch-support,2.23-0ubuntu10,2.23-0ubuntu11.2,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-2975,libssl1.0.0,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-2975,openssl,1.0.2g-1ubuntu4.10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-12723,perl-base,5.22.1-9ubuntu0.2,5.22.1-9ubuntu0.9,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-7169,login,1:4.2-3.1ubuntu5.3,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-7169,passwd,1:4.2-3.1ubuntu5.3,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-4039,gcc-5-base,5.4.0-6ubuntu1~16.04.6,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-4039,gcc-6-base,6.0.1-0ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-4039,libgcc1,1:6.0.1-0ubuntu1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-4039,libstdc++6,5.4.0-6ubuntu1~16.04.6,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2017-8283,dpkg,1.18.4ubuntu1.3,No fix available,NEGLIGIBLE,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-1712,libsystemd0,229-4ubuntu21.1,229-4ubuntu21.27,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-1712,libudev1,229-4ubuntu21.1,229-4ubuntu21.27,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-1712,systemd,229-4ubuntu21.1,229-4ubuntu21.27,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-1712,systemd-sysv,229-4ubuntu21.1,229-4ubuntu21.27,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-4527,libc-bin,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-4527,libc6,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-4527,multiarch-support,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-38604,libc-bin,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-38604,libc6,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-38604,multiarch-support,2.23-0ubuntu10,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-16888,libsystemd0,229-4ubuntu21.1,229-4ubuntu21.27,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-16888,libudev1,229-4ubuntu21.1,229-4ubuntu21.27,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-16888,systemd,229-4ubuntu21.1,229-4ubuntu21.27,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-16888,systemd-sysv,229-4ubuntu21.1,229-4ubuntu21.27,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31438,libsystemd0,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31438,libudev1,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31438,systemd,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31438,systemd-sysv,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-16866,libsystemd0,229-4ubuntu21.1,229-4ubuntu21.15,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-16866,libudev1,229-4ubuntu21.1,229-4ubuntu21.15,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-16866,systemd,229-4ubuntu21.1,229-4ubuntu21.15,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-16866,systemd-sysv,229-4ubuntu21.1,229-4ubuntu21.15,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-3842,libsystemd0,229-4ubuntu21.1,229-4ubuntu21.21,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-3842,libudev1,229-4ubuntu21.1,229-4ubuntu21.21,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-3842,systemd,229-4ubuntu21.1,229-4ubuntu21.21,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-3842,systemd-sysv,229-4ubuntu21.1,229-4ubuntu21.21,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-40528,libgcrypt20,1.6.5-2ubuntu0.3,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-1547,libssl1.0.0,1.0.2g-1ubuntu4.10,1.0.2g-1ubuntu4.16,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-1547,openssl,1.0.2g-1ubuntu4.10,1.0.2g-1ubuntu4.16,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-2779,bsdutils,1:2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-2779,libblkid1,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-2779,libfdisk1,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-2779,libmount1,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-2779,libsmartcols1,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-2779,libuuid1,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-2779,mount,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2016-2779,util-linux,2.27.1-6ubuntu3.4,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31439,libsystemd0,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31439,libudev1,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31439,systemd,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-31439,systemd-sysv,229-4ubuntu21.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-20386,libsystemd0,229-4ubuntu21.1,229-4ubuntu21.27,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-20386,libudev1,229-4ubuntu21.1,229-4ubuntu21.27,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-20386,systemd,229-4ubuntu21.1,229-4ubuntu21.27,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-20386,systemd-sysv,229-4ubuntu21.1,229-4ubuntu21.27,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2018-25032,zlib1g,1:1.2.8.dfsg-2ubuntu4.1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2023-47038,perl-base,5.22.1-9ubuntu0.2,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-33574,libc-bin,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-33574,libc6,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2021-33574,multiarch-support,2.23-0ubuntu10,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-14855,gnupg,1.4.20-1ubuntu3.1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2019-14855,gpgv,1.4.20-1ubuntu3.1,No fix available,LOW,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-13844,gcc-5-base,5.4.0-6ubuntu1~16.04.6,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-13844,gcc-6-base,6.0.1-0ubuntu1,No fix available,MEDIUM,grype,
hyperledger/fabric-peer:1.1.0,CVE-2020-13844,libgcc1,1:6.0.1-0ubuntu1,No fix available,MEDIUM,grype,
